Ranking,Player,Age,Points,Tourn_Played,Points_Dropping,Next_Best
1,Roger Federer,28,11350,19,0,0
2,Novak Djokovic,22,8310,21,0,0
3,Rafael Nadal,23,7440,18,0,0
4,Andy Murray,22,7255,17,0,0
5,Juan Martin del Potro,21,6275,19,0,0
6,Nikolay Davydenko,28,5290,27,0,0
7,Robin Soderling,25,3905,27,0,0
8,Andy Roddick,27,3720,20,0,0
9,Marin Cilic,21,2970,23,0,0
10,Fernando Gonzalez,29,2925,20,0,0
11,Jo-Wilfried Tsonga,24,2870,23,0,0
12,Fernando Verdasco,26,2860,26,0,0
13,Mikhail Youzhny,27,2235,29,0,0
14,Juan Carlos Ferrero,30,2220,25,0,0
15,Gael Monfils,23,2130,25,0,0
16,David Ferrer,27,2125,26,0,0
17,Radek Stepanek,31,1985,22,0,0
18,Tommy Haas,31,1830,19,0,0
19,Stan Wawrinka,24,1765,21,0,0
20,John Isner,24,1720,23,0,0
21,Gilles Simon,25,1700,24,0,0
22,Sam Querrey,22,1625,27,0,0
23,Tommy Robredo,27,1595,26,0,0
24,Lleyton Hewitt,29,1590,18,0,0
25,Tomas Berdych,24,1590,28,0,0
26,Ivan Ljubicic,30,1520,26,0,0
27,Juan Monaco,25,1430,26,0,0
28,Jurgen Melzer,28,1405,28,0,0
29,Ivo Karlovic,31,1385,23,0,0
30,Albert Montanes,29,1300,27,0,0
31,Philipp Kohlschreiber,26,1275,27,0,0
32,Thomaz Bellucci,22,1246,28,0,0
33,Marcos Baghdatis,24,1235,22,0,0
34,Feliciano Lopez,28,1190,27,0,0
35,Viktor Troicki,24,1110,30,0,0
36,Janko Tipsarevic,25,1110,29,0,0
37,Julien Benneteau,28,1109,29,0,0
38,Igor Andreev,26,1030,31,0,0
39,Benjamin Becker,28,986,32,0,0
40,Nicolas Almagro,24,960,26,0,0
41,Paul-Henri Mathieu,28,930,24,0,0
42,Lukasz Kubot,27,912,19,0,0
43,Victor Hanescu,28,905,30,0,0
44,Jeremy Chardy,23,905,31,0,0
45,Ernests Gulbis,21,904,25,0,0
46,Andreas Seppi,26,900,30,0,0
47,Pablo Cuevas,24,890,29,0,0
48,Andreas Beck,24,879,24,0,0
49,Guillermo Garcia-Lopez,26,869,29,0,0
50,Horacio Zeballos,24,856,28,0,0
51,Michael Berrer,29,849,27,0,0
52,James Blake,30,835,23,0,0
53,Florian Mayer,26,827,24,0,0
54,Philipp Petzschner,25,792,29,0,0
55,Fabio Fognini,22,780,30,0,0
56,Marco Chiudinelli,28,761,23,0,0
57,Evgeny Korolev,22,757,28,0,0
58,Simon Greul,28,754,31,0,0
59,Olivier Rochus,29,754,27,0,0
60,Lukas Lacko,22,729,24,0,0
61,Marc Gicquel,32,724,26,0,0
62,Stephane Robert,29,721,26,0,0
63,Florent Serra,29,720,32,0,0
64,Eduardo Schwank,23,720,31,0,0
65,Michael Llodra,29,717,21,0,0
66,Leonardo Mayer,22,687,26,0,0
67,Potito Starace,28,682,31,0,0
68,Michael Russell,31,680,25,0,0
69,Richard Gasquet,23,675,21,0,0
70,Sergiy Stakhovsky,24,669,27,0,0
71,Alejandro Falla,26,667,21,0,0
72,Dudi Sela,24,639,26,0,0
73,Thiemo de Bakker,21,626,24,0,0
74,Peter Luczak,30,625,32,0,0
75,Denis Istomin,23,621,32,0,0
76,Arnaud Clement,32,612,28,0,0
77,Taylor Dent,28,611,24,0,0
78,Oscar Hernandez,31,608,35,0,0
79,Rajeev Ram,25,606,27,0,0
80,Alexandr Dolgopolov,21,605,17,0,0
81,Jan Hajek,26,596,27,0,0
82,Mischa Zverev,22,594,28,0,0
83,Juan Ignacio Chela,30,594,28,0,0
84,Illya Marchenko,22,594,20,0,0
85,Jarkko Nieminen,28,588,23,0,0
86,Marcos Daniel,31,585,26,0,0
87,Xavier Malisse,29,581,21,0,0
88,Nicolas Massu,30,574,33,0,0
89,Karol Beck,27,571,23,0,0
90,Rainer Schuettler,33,564,29,0,0
91,Santiago Ventura,30,560,29,0,0
92,Paolo Lorenzi,28,555,31,0,0
93,Nicolas Lapentti,33,550,20,0,0
94,Santiago Giraldo,22,544,23,0,0
95,Daniel Brands,22,539,31,0,0
96,Daniel Koellerer,26,537,27,0,0
97,Andrey Golubev,22,532,27,0,0
98,Daniel Gimeno-Traver,24,531,32,0,0
99,Steve Darcis,26,520,30,0,0
100,Wayne Odesnik,24,514,26,0,0
101,Blaz Kavcic,23,511,28,0,0
102,Igor Kunitsyn,28,510,31,0,0
103,Yen-Hsun Lu,26,507,30,0,0
104,Fred Gil,24,505,30,0,0
105,Maximo Gonzalez,26,491,19,0,0
106,Mardy Fish,28,490,24,0,0
107,Teymuraz Gabashvili,24,490,32,0,0
108,Robby Ginepri,27,484,22,0,0
109,Ricardo Mello,29,484,19,0,0
110,Marcel Granollers,23,483,32,0,0
111,Fabrice Santoro,37,483,24,0,0
112,Bjorn Phau,30,481,32,0,0
113,Jesse Levine,22,469,22,0,0
114,Carsten Ball,22,468,26,0,0
115,Victor Crivoi,27,465,25,0,0
116,Josselin Ouanna,23,463,22,0,0
117,Pere Riba,21,448,37,0,0
118,Nicolas Kiefer,32,447,17,0,0
119,Dmitry Tursunov,27,445,18,0,0
120,Rui Machado,25,441,24,0,0
121,Somdev Devvarman,25,439,24,0,0
122,Marsel Ilhan,22,437,18,0,0
123,Ivan Navarro,28,436,33,0,0
124,Dustin Brown,25,431,27,0,0
125,Kevin Kim,31,430,32,0,0
126,Simone Bolelli,24,429,25,0,0
127,Kevin Anderson,23,423,29,0,0
128,Harel Levy,31,420,25,0,0
129,Thiago Alves,27,414,26,0,0
130,Alberto Martin,31,404,28,0,0
131,David Guez,27,402,26,0,0
132,Stefan Koubek,33,392,27,0,0
133,Robert Kendrick,30,391,26,0,0
134,Jose Acasuso,27,390,22,0,0
135,Mikhail Kukushkin,22,389,21,0,0
136,Christophe Rochus,31,388,33,0,0
137,Michal Przysiezny,26,384,23,0,0
138,Ilija Bozoljac,24,382,26,0,0
139,David Nalbandian,28,365,18,0,0
140,Laurent Recouderc,25,359,23,0,0
141,Guillaume Rufin,19,355,24,0,0
142,Stephane Bohli,26,348,24,0,0
143,Pablo Andujar,24,346,28,0,0
144,Michael Yani,29,342,28,0,0
145,Donald Young,20,340,19,0,0
146,Kristof Vliegen,27,338,16,0,0
147,Jan Hernych,30,335,21,0,0
148,Ruben Ramirez Hidalgo,32,333,29,0,0
149,Grega Zemlja,23,330,27,0,0
150,David Marrero,29,329,27,0,0
151,Ivo Minar,25,326,16,0,0
152,Paul Capdeville,26,324,25,0,0
153,Joao Souza,21,322,28,0,0
154,Ryan Sweeting,22,321,23,0,0
155,Alex Bogdanovic,25,321,24,0,0
156,Julio Silva,30,320,25,0,0
157,Frank Dancevic,25,319,12,0,0
158,Lamine Ouahab,25,314,23,0,0
159,Edouard Roger-Vasselin,26,311,25,0,0
